daterange,exchange,currency,asset,strategy,profit,market,trades,maxDD,winPct,avgWin,avgLoss,lastAction,lastActionDate,candleSize,historySize,raw full,quickName,commission,sl_hits,sl_atr_hits,sl_flash_hits,sl_trail_hits,sl_loss_hits
Jan2017_Jan2018,kraken,USD,XBT,rx_xma,747,1347,26,-39 %,54 %,49.8,-8.3,sell,2017-12-21T22:00:00.000Z,60,960,"{""strategyName"":""rx_xma"",""input"":{""data"":{""candleProps"":[""close"",""start""],""indicatorResults"":true,""report"":true,""roundtrips"":true,""trades"":true,""stratCandles"":true,""stratUpdates"":false,""stratCandleProps"":[""open""]},""gekkoConfig"":{""rx_xma"":{""batchSize"":60,""candleSize"":60,""xma_non_wave"":true,""short"":""5d"",""long"":""40d"",""cooldown_period"":""1h"",""xma"":""KAMA""},""tradingAdvisor"":{""enabled"":true,""method"":""rx_xma"",""candleSize"":60,""historySize"":960},""backtest"":{""daterange"":{""name"":""Jan2017_Jan2018"",""from"":""2016-11-22T00:00:00.000Z"",""to"":""2018-01-01T00:00:00Z""}},""paperTrader"":{""enabled"":true,""feeMaker"":0.1,""feeTaker"":0.1,""feeUsing"":""maker"",""reportRoundtrips"":true,""simulationBalance"":{""asset"":0,""currency"":1000},""slippage"":0},""performanceAnalyzer"":{""riskFreeReturn"":0,""enabled"":true},""valid"":true,""watch"":{""exchange"":""kraken"",""currency"":""USD"",""asset"":""XBT"",""dateranges"":[""JunJul""]},""bt"":{""fileName"":""./results/rx_xma(KAMA)(non_wave)_b60_c60_5d_40d_cd_1h_60m_Jan2017_Jan2018_comm_0.1_MJgARw.csv"",""quickName"":""rx_xma(KAMA)(non_wave)_b60_c60_5d_40d_cd_1h"",""asset"":""XBT""}}},""daterange"":{""name"":""Jan2017_Jan2018"",""from"":""2017-01-01T00:00:00Z"",""to"":""2018-01-01T00:00:00Z""},""dataRangeWithHistory"":{""name"":""Jan2017_Jan2018"",""from"":""2016-11-22T00:00:00.000Z"",""to"":""2018-01-01T00:00:00Z""},""rawStratParams"":""batchSize = 60\ncandleSize = 60\nxma_non_wave = true\nshort = \""5d\""\nlong = \""40d\""\ncooldown_period = \""1h\""\nxma = \""KAMA\""""}",rx_xma(KAMA)(non_wave)_b60_c60_5d_40d_cd_1h,0.1,0,0,0,0,0
Jan2017_Jan2018,kraken,USD,ETH,rx_xma,6327,9124,23,-69 %,82 %,65.3,-6.8,buy,2017-12-28T11:00:00.000Z,60,960,"{""strategyName"":""rx_xma"",""input"":{""data"":{""candleProps"":[""close"",""start""],""indicatorResults"":true,""report"":true,""roundtrips"":true,""trades"":true,""stratCandles"":true,""stratUpdates"":false,""stratCandleProps"":[""open""]},""gekkoConfig"":{""rx_xma"":{""batchSize"":60,""candleSize"":60,""xma_non_wave"":true,""short"":""5d"",""long"":""40d"",""cooldown_period"":""1h"",""xma"":""KAMA""},""tradingAdvisor"":{""enabled"":true,""method"":""rx_xma"",""candleSize"":60,""historySize"":960},""backtest"":{""daterange"":{""name"":""Jan2017_Jan2018"",""from"":""2016-11-22T00:00:00.000Z"",""to"":""2018-01-01T00:00:00Z""}},""paperTrader"":{""enabled"":true,""feeMaker"":0.1,""feeTaker"":0.1,""feeUsing"":""maker"",""reportRoundtrips"":true,""simulationBalance"":{""asset"":0,""currency"":1000},""slippage"":0},""performanceAnalyzer"":{""riskFreeReturn"":0,""enabled"":true},""valid"":true,""watch"":{""exchange"":""kraken"",""currency"":""USD"",""asset"":""ETH"",""dateranges"":[""JunJul""]},""bt"":{""fileName"":""./results/rx_xma(KAMA)(non_wave)_b60_c60_5d_40d_cd_1h_60m_Jan2017_Jan2018_comm_0.1_MJgARw.csv"",""quickName"":""rx_xma(KAMA)(non_wave)_b60_c60_5d_40d_cd_1h"",""asset"":""ETH""}}},""daterange"":{""name"":""Jan2017_Jan2018"",""from"":""2017-01-01T00:00:00Z"",""to"":""2018-01-01T00:00:00Z""},""dataRangeWithHistory"":{""name"":""Jan2017_Jan2018"",""from"":""2016-11-22T00:00:00.000Z"",""to"":""2018-01-01T00:00:00Z""},""rawStratParams"":""batchSize = 60\ncandleSize = 60\nxma_non_wave = true\nshort = \""5d\""\nlong = \""40d\""\ncooldown_period = \""1h\""\nxma = \""KAMA\""""}",rx_xma(KAMA)(non_wave)_b60_c60_5d_40d_cd_1h,0.1,0,0,0,0,0
Jan2017_Jan2018,kraken,USD,XRP,rx_xma,180,765,21,-49 %,30 %,85.2,-8.5,buy,2017-12-29T03:46:00.000Z,60,960,"{""strategyName"":""rx_xma"",""input"":{""data"":{""candleProps"":[""close"",""start""],""indicatorResults"":true,""report"":true,""roundtrips"":true,""trades"":true,""stratCandles"":true,""stratUpdates"":false,""stratCandleProps"":[""open""]},""gekkoConfig"":{""rx_xma"":{""batchSize"":60,""candleSize"":60,""xma_non_wave"":true,""short"":""5d"",""long"":""40d"",""cooldown_period"":""1h"",""xma"":""KAMA""},""tradingAdvisor"":{""enabled"":true,""method"":""rx_xma"",""candleSize"":60,""historySize"":960},""backtest"":{""daterange"":{""name"":""Jan2017_Jan2018"",""from"":""2017-05-18T15:46:00.000Z"",""to"":""2018-01-01T00:00:00Z""}},""paperTrader"":{""enabled"":true,""feeMaker"":0.1,""feeTaker"":0.1,""feeUsing"":""maker"",""reportRoundtrips"":true,""simulationBalance"":{""asset"":0,""currency"":1000},""slippage"":0},""performanceAnalyzer"":{""riskFreeReturn"":0,""enabled"":true},""valid"":true,""watch"":{""exchange"":""kraken"",""currency"":""USD"",""asset"":""XRP"",""dateranges"":[""JunJul""]},""bt"":{""fileName"":""./results/rx_xma(KAMA)(non_wave)_b60_c60_5d_40d_cd_1h_60m_Jan2017_Jan2018_comm_0.1_MJgARw.csv"",""quickName"":""rx_xma(KAMA)(non_wave)_b60_c60_5d_40d_cd_1h"",""asset"":""XRP""}}},""daterange"":{""name"":""Jan2017_Jan2018"",""from"":""2017-06-27T15:46:00.000Z"",""to"":""2018-01-01T00:00:00Z""},""dataRangeWithHistory"":{""name"":""Jan2017_Jan2018"",""from"":""2017-05-18T15:46:00.000Z"",""to"":""2018-01-01T00:00:00Z""},""rawStratParams"":""batchSize = 60\ncandleSize = 60\nxma_non_wave = true\nshort = \""5d\""\nlong = \""40d\""\ncooldown_period = \""1h\""\nxma = \""KAMA\""""}",rx_xma(KAMA)(non_wave)_b60_c60_5d_40d_cd_1h,0.1,0,0,0,0,0
Jan2017_Jan2018,kraken,USD,LTC,rx_xma,646,5161,40,-65 %,30 %,127.3,-12.2,sell,2017-12-30T03:00:00.000Z,60,960,"{""strategyName"":""rx_xma"",""input"":{""data"":{""candleProps"":[""close"",""start""],""indicatorResults"":true,""report"":true,""roundtrips"":true,""trades"":true,""stratCandles"":true,""stratUpdates"":false,""stratCandleProps"":[""open""]},""gekkoConfig"":{""rx_xma"":{""batchSize"":60,""candleSize"":60,""xma_non_wave"":true,""short"":""5d"",""long"":""40d"",""cooldown_period"":""1h"",""xma"":""KAMA""},""tradingAdvisor"":{""enabled"":true,""method"":""rx_xma"",""candleSize"":60,""historySize"":960},""backtest"":{""daterange"":{""name"":""Jan2017_Jan2018"",""from"":""2016-11-22T00:00:00.000Z"",""to"":""2018-01-01T00:00:00Z""}},""paperTrader"":{""enabled"":true,""feeMaker"":0.1,""feeTaker"":0.1,""feeUsing"":""maker"",""reportRoundtrips"":true,""simulationBalance"":{""asset"":0,""currency"":1000},""slippage"":0},""performanceAnalyzer"":{""riskFreeReturn"":0,""enabled"":true},""valid"":true,""watch"":{""exchange"":""kraken"",""currency"":""USD"",""asset"":""LTC"",""dateranges"":[""JunJul""]},""bt"":{""fileName"":""./results/rx_xma(KAMA)(non_wave)_b60_c60_5d_40d_cd_1h_60m_Jan2017_Jan2018_comm_0.1_MJgARw.csv"",""quickName"":""rx_xma(KAMA)(non_wave)_b60_c60_5d_40d_cd_1h"",""asset"":""LTC""}}},""daterange"":{""name"":""Jan2017_Jan2018"",""from"":""2017-01-01T00:00:00Z"",""to"":""2018-01-01T00:00:00Z""},""dataRangeWithHistory"":{""name"":""Jan2017_Jan2018"",""from"":""2016-11-22T00:00:00.000Z"",""to"":""2018-01-01T00:00:00Z""},""rawStratParams"":""batchSize = 60\ncandleSize = 60\nxma_non_wave = true\nshort = \""5d\""\nlong = \""40d\""\ncooldown_period = \""1h\""\nxma = \""KAMA\""""}",rx_xma(KAMA)(non_wave)_b60_c60_5d_40d_cd_1h,0.1,0,0,0,0,0
Jan2017_Jan2018,kraken,USD,BCH,rx_xma,359,321,6,-66 %,67 %,147.3,-10.3,sell,2017-12-31T04:01:00.000Z,60,960,"{""strategyName"":""rx_xma"",""input"":{""data"":{""candleProps"":[""close"",""start""],""indicatorResults"":true,""report"":true,""roundtrips"":true,""trades"":true,""stratCandles"":true,""stratUpdates"":false,""stratCandleProps"":[""open""]},""gekkoConfig"":{""rx_xma"":{""batchSize"":60,""candleSize"":60,""xma_non_wave"":true,""short"":""5d"",""long"":""40d"",""cooldown_period"":""1h"",""xma"":""KAMA""},""tradingAdvisor"":{""enabled"":true,""method"":""rx_xma"",""candleSize"":60,""historySize"":960},""backtest"":{""daterange"":{""name"":""Jan2017_Jan2018"",""from"":""2017-08-01T16:01:00.000Z"",""to"":""2018-01-01T00:00:00Z""}},""paperTrader"":{""enabled"":true,""feeMaker"":0.1,""feeTaker"":0.1,""feeUsing"":""maker"",""reportRoundtrips"":true,""simulationBalance"":{""asset"":0,""currency"":1000},""slippage"":0},""performanceAnalyzer"":{""riskFreeReturn"":0,""enabled"":true},""valid"":true,""watch"":{""exchange"":""kraken"",""currency"":""USD"",""asset"":""BCH"",""dateranges"":[""JunJul""]},""bt"":{""fileName"":""./results/rx_xma(KAMA)(non_wave)_b60_c60_5d_40d_cd_1h_60m_Jan2017_Jan2018_comm_0.1_MJgARw.csv"",""quickName"":""rx_xma(KAMA)(non_wave)_b60_c60_5d_40d_cd_1h"",""asset"":""BCH""}}},""daterange"":{""name"":""Jan2017_Jan2018"",""from"":""2017-09-10T16:01:00.000Z"",""to"":""2018-01-01T00:00:00Z""},""dataRangeWithHistory"":{""name"":""Jan2017_Jan2018"",""from"":""2017-08-01T16:01:00.000Z"",""to"":""2018-01-01T00:00:00Z""},""rawStratParams"":""batchSize = 60\ncandleSize = 60\nxma_non_wave = true\nshort = \""5d\""\nlong = \""40d\""\ncooldown_period = \""1h\""\nxma = \""KAMA\""""}",rx_xma(KAMA)(non_wave)_b60_c60_5d_40d_cd_1h,0.1,0,0,0,0,0
Jan2017_Jan2018,kraken,USD,XMR,rx_xma,1021,2566,23,-54 %,45 %,78.1,-9.6,buy,2017-12-05T05:14:00.000Z,60,960,"{""strategyName"":""rx_xma"",""input"":{""data"":{""candleProps"":[""close"",""start""],""indicatorResults"":true,""report"":true,""roundtrips"":true,""trades"":true,""stratCandles"":true,""stratUpdates"":false,""stratCandleProps"":[""open""]},""gekkoConfig"":{""rx_xma"":{""batchSize"":60,""candleSize"":60,""xma_non_wave"":true,""short"":""5d"",""long"":""40d"",""cooldown_period"":""1h"",""xma"":""KAMA""},""tradingAdvisor"":{""enabled"":true,""method"":""rx_xma"",""candleSize"":60,""historySize"":960},""backtest"":{""daterange"":{""name"":""Jan2017_Jan2018"",""from"":""2017-01-02T19:14:00.000Z"",""to"":""2018-01-01T00:00:00Z""}},""paperTrader"":{""enabled"":true,""feeMaker"":0.1,""feeTaker"":0.1,""feeUsing"":""maker"",""reportRoundtrips"":true,""simulationBalance"":{""asset"":0,""currency"":1000},""slippage"":0},""performanceAnalyzer"":{""riskFreeReturn"":0,""enabled"":true},""valid"":true,""watch"":{""exchange"":""kraken"",""currency"":""USD"",""asset"":""XMR"",""dateranges"":[""JunJul""]},""bt"":{""fileName"":""./results/rx_xma(KAMA)(non_wave)_b60_c60_5d_40d_cd_1h_60m_Jan2017_Jan2018_comm_0.1_MJgARw.csv"",""quickName"":""rx_xma(KAMA)(non_wave)_b60_c60_5d_40d_cd_1h"",""asset"":""XMR""}}},""daterange"":{""name"":""Jan2017_Jan2018"",""from"":""2017-02-11T19:14:00.000Z"",""to"":""2018-01-01T00:00:00Z""},""dataRangeWithHistory"":{""name"":""Jan2017_Jan2018"",""from"":""2017-01-02T19:14:00.000Z"",""to"":""2018-01-01T00:00:00Z""},""rawStratParams"":""batchSize = 60\ncandleSize = 60\nxma_non_wave = true\nshort = \""5d\""\nlong = \""40d\""\ncooldown_period = \""1h\""\nxma = \""KAMA\""""}",rx_xma(KAMA)(non_wave)_b60_c60_5d_40d_cd_1h,0.1,0,0,0,0,0
Jan2017_Jan2018,kraken,USD,DASH,rx_xma,102,692,14,-51 %,57 %,48,-19.3,sell,2017-12-31T06:28:00.000Z,60,960,"{""strategyName"":""rx_xma"",""input"":{""data"":{""candleProps"":[""close"",""start""],""indicatorResults"":true,""report"":true,""roundtrips"":true,""trades"":true,""stratCandles"":true,""stratUpdates"":false,""stratCandleProps"":[""open""]},""gekkoConfig"":{""rx_xma"":{""batchSize"":60,""candleSize"":60,""xma_non_wave"":true,""short"":""5d"",""long"":""40d"",""cooldown_period"":""1h"",""xma"":""KAMA""},""tradingAdvisor"":{""enabled"":true,""method"":""rx_xma"",""candleSize"":60,""historySize"":960},""backtest"":{""daterange"":{""name"":""Jan2017_Jan2018"",""from"":""2017-04-12T17:28:00.000Z"",""to"":""2018-01-01T00:00:00Z""}},""paperTrader"":{""enabled"":true,""feeMaker"":0.1,""feeTaker"":0.1,""feeUsing"":""maker"",""reportRoundtrips"":true,""simulationBalance"":{""asset"":0,""currency"":1000},""slippage"":0},""performanceAnalyzer"":{""riskFreeReturn"":0,""enabled"":true},""valid"":true,""watch"":{""exchange"":""kraken"",""currency"":""USD"",""asset"":""DASH"",""dateranges"":[""JunJul""]},""bt"":{""fileName"":""./results/rx_xma(KAMA)(non_wave)_b60_c60_5d_40d_cd_1h_60m_Jan2017_Jan2018_comm_0.1_MJgARw.csv"",""quickName"":""rx_xma(KAMA)(non_wave)_b60_c60_5d_40d_cd_1h"",""asset"":""DASH""}}},""daterange"":{""name"":""Jan2017_Jan2018"",""from"":""2017-05-22T17:28:00.000Z"",""to"":""2018-01-01T00:00:00Z""},""dataRangeWithHistory"":{""name"":""Jan2017_Jan2018"",""from"":""2017-04-12T17:28:00.000Z"",""to"":""2018-01-01T00:00:00Z""},""rawStratParams"":""batchSize = 60\ncandleSize = 60\nxma_non_wave = true\nshort = \""5d\""\nlong = \""40d\""\ncooldown_period = \""1h\""\nxma = \""KAMA\""""}",rx_xma(KAMA)(non_wave)_b60_c60_5d_40d_cd_1h,0.1,0,0,0,0,0
Jan2017_Jan2018,kraken,USD,ETC,rx_xma,836,1763,22,-58 %,27 %,409.7,-11.7,sell,2017-12-24T10:00:00.000Z,60,960,"{""strategyName"":""rx_xma"",""input"":{""data"":{""candleProps"":[""close"",""start""],""indicatorResults"":true,""report"":true,""roundtrips"":true,""trades"":true,""stratCandles"":true,""stratUpdates"":false,""stratCandleProps"":[""open""]},""gekkoConfig"":{""rx_xma"":{""batchSize"":60,""candleSize"":60,""xma_non_wave"":true,""short"":""5d"",""long"":""40d"",""cooldown_period"":""1h"",""xma"":""KAMA""},""tradingAdvisor"":{""enabled"":true,""method"":""rx_xma"",""candleSize"":60,""historySize"":960},""backtest"":{""daterange"":{""name"":""Jan2017_Jan2018"",""from"":""2016-11-22T00:00:00.000Z"",""to"":""2018-01-01T00:00:00Z""}},""paperTrader"":{""enabled"":true,""feeMaker"":0.1,""feeTaker"":0.1,""feeUsing"":""maker"",""reportRoundtrips"":true,""simulationBalance"":{""asset"":0,""currency"":1000},""slippage"":0},""performanceAnalyzer"":{""riskFreeReturn"":0,""enabled"":true},""valid"":true,""watch"":{""exchange"":""kraken"",""currency"":""USD"",""asset"":""ETC"",""dateranges"":[""JunJul""]},""bt"":{""fileName"":""./results/rx_xma(KAMA)(non_wave)_b60_c60_5d_40d_cd_1h_60m_Jan2017_Jan2018_comm_0.1_MJgARw.csv"",""quickName"":""rx_xma(KAMA)(non_wave)_b60_c60_5d_40d_cd_1h"",""asset"":""ETC""}}},""daterange"":{""name"":""Jan2017_Jan2018"",""from"":""2017-01-01T00:00:00Z"",""to"":""2018-01-01T00:00:00Z""},""dataRangeWithHistory"":{""name"":""Jan2017_Jan2018"",""from"":""2016-11-22T00:00:00.000Z"",""to"":""2018-01-01T00:00:00Z""},""rawStratParams"":""batchSize = 60\ncandleSize = 60\nxma_non_wave = true\nshort = \""5d\""\nlong = \""40d\""\ncooldown_period = \""1h\""\nxma = \""KAMA\""""}",rx_xma(KAMA)(non_wave)_b60_c60_5d_40d_cd_1h,0.1,0,0,0,0,0
Jan2017_Jan2018,kraken,USD,ZEC,rx_xma,810,887,18,-56 %,56 %,102.5,-8.7,sell,2017-12-30T14:00:00.000Z,60,960,"{""strategyName"":""rx_xma"",""input"":{""data"":{""candleProps"":[""close"",""start""],""indicatorResults"":true,""report"":true,""roundtrips"":true,""trades"":true,""stratCandles"":true,""stratUpdates"":false,""stratCandleProps"":[""open""]},""gekkoConfig"":{""rx_xma"":{""batchSize"":60,""candleSize"":60,""xma_non_wave"":true,""short"":""5d"",""long"":""40d"",""cooldown_period"":""1h"",""xma"":""KAMA""},""tradingAdvisor"":{""enabled"":true,""method"":""rx_xma"",""candleSize"":60,""historySize"":960},""backtest"":{""daterange"":{""name"":""Jan2017_Jan2018"",""from"":""2016-11-22T00:00:00.000Z"",""to"":""2018-01-01T00:00:00Z""}},""paperTrader"":{""enabled"":true,""feeMaker"":0.1,""feeTaker"":0.1,""feeUsing"":""maker"",""reportRoundtrips"":true,""simulationBalance"":{""asset"":0,""currency"":1000},""slippage"":0},""performanceAnalyzer"":{""riskFreeReturn"":0,""enabled"":true},""valid"":true,""watch"":{""exchange"":""kraken"",""currency"":""USD"",""asset"":""ZEC"",""dateranges"":[""JunJul""]},""bt"":{""fileName"":""./results/rx_xma(KAMA)(non_wave)_b60_c60_5d_40d_cd_1h_60m_Jan2017_Jan2018_comm_0.1_MJgARw.csv"",""quickName"":""rx_xma(KAMA)(non_wave)_b60_c60_5d_40d_cd_1h"",""asset"":""ZEC""}}},""daterange"":{""name"":""Jan2017_Jan2018"",""from"":""2017-01-01T00:00:00Z"",""to"":""2018-01-01T00:00:00Z""},""dataRangeWithHistory"":{""name"":""Jan2017_Jan2018"",""from"":""2016-11-22T00:00:00.000Z"",""to"":""2018-01-01T00:00:00Z""},""rawStratParams"":""batchSize = 60\ncandleSize = 60\nxma_non_wave = true\nshort = \""5d\""\nlong = \""40d\""\ncooldown_period = \""1h\""\nxma = \""KAMA\""""}",rx_xma(KAMA)(non_wave)_b60_c60_5d_40d_cd_1h,0.1,0,0,0,0,0
Jan2017_Jan2018,kraken,USD,GNO,rx_xma,-56,-42,9,-59 %,0 %,0,-17.3,buy,2017-09-30T19:20:00.000Z,60,960,"{""strategyName"":""rx_xma"",""input"":{""data"":{""candleProps"":[""close"",""start""],""indicatorResults"":true,""report"":true,""roundtrips"":true,""trades"":true,""stratCandles"":true,""stratUpdates"":false,""stratCandleProps"":[""open""]},""gekkoConfig"":{""rx_xma"":{""batchSize"":60,""candleSize"":60,""xma_non_wave"":true,""short"":""5d"",""long"":""40d"",""cooldown_period"":""1h"",""xma"":""KAMA""},""tradingAdvisor"":{""enabled"":true,""method"":""rx_xma"",""candleSize"":60,""historySize"":960},""backtest"":{""daterange"":{""name"":""Jan2017_Jan2018"",""from"":""2017-05-01T17:20:00.000Z"",""to"":""2018-01-01T00:00:00Z""}},""paperTrader"":{""enabled"":true,""feeMaker"":0.1,""feeTaker"":0.1,""feeUsing"":""maker"",""reportRoundtrips"":true,""simulationBalance"":{""asset"":0,""currency"":1000},""slippage"":0},""performanceAnalyzer"":{""riskFreeReturn"":0,""enabled"":true},""valid"":true,""watch"":{""exchange"":""kraken"",""currency"":""USD"",""asset"":""GNO"",""dateranges"":[""JunJul""]},""bt"":{""fileName"":""./results/rx_xma(KAMA)(non_wave)_b60_c60_5d_40d_cd_1h_60m_Jan2017_Jan2018_comm_0.1_MJgARw.csv"",""quickName"":""rx_xma(KAMA)(non_wave)_b60_c60_5d_40d_cd_1h"",""asset"":""GNO""}}},""daterange"":{""name"":""Jan2017_Jan2018"",""from"":""2017-06-10T17:20:00.000Z"",""to"":""2018-01-01T00:00:00Z""},""dataRangeWithHistory"":{""name"":""Jan2017_Jan2018"",""from"":""2017-05-01T17:20:00.000Z"",""to"":""2018-01-01T00:00:00Z""},""rawStratParams"":""batchSize = 60\ncandleSize = 60\nxma_non_wave = true\nshort = \""5d\""\nlong = \""40d\""\ncooldown_period = \""1h\""\nxma = \""KAMA\""""}",rx_xma(KAMA)(non_wave)_b60_c60_5d_40d_cd_1h,0.1,0,0,0,0,0
