daterange,exchange,currency,asset,strategy,profit,market,trades,maxDD,winPct,avgWin,avgLoss,lastAction,lastActionDate,candleSize,historySize,raw full,quickName,commission,sl_hits,sl_atr_hits,sl_flash_hits,sl_trail_hits,sl_loss_hits
Nov2013_Jul2020,kraken,USD,XBT,rx_bb_bout,2252,4417,278,-90 %,40 %,20.1,-5.7,sell,2020-06-24T10:00:00.000Z,60,120,"{""strategyName"":""rx_bb_bout"",""input"":{""data"":{""candleProps"":[""close"",""start""],""indicatorResults"":true,""report"":true,""roundtrips"":true,""trades"":true,""stratCandles"":true,""stratUpdates"":false,""stratCandleProps"":[""open""]},""gekkoConfig"":{""rx_bb_bout"":{""batchSize"":60,""candleSize"":60,""bb_thr"":0.2,""bb_stddev"":2,""bb_period"":""5d"",""cooldown_period"":""1h"",""bb_xma"":""LRC""},""tradingAdvisor"":{""enabled"":true,""method"":""rx_bb_bout"",""candleSize"":60,""historySize"":120},""backtest"":{""daterange"":{""name"":""Nov2013_Jul2020"",""from"":""2013-10-27T00:00:00.000Z"",""to"":""2020-07-01T00:00:00Z""}},""paperTrader"":{""enabled"":true,""feeMaker"":0.1,""feeTaker"":0.1,""feeUsing"":""maker"",""reportRoundtrips"":true,""simulationBalance"":{""asset"":0,""currency"":1000},""slippage"":0},""performanceAnalyzer"":{""riskFreeReturn"":0,""enabled"":true},""valid"":true,""watch"":{""exchange"":""kraken"",""currency"":""USD"",""asset"":""XBT""},""bt"":{""fileName"":""./results/rx_bb_bout_b60_[BB_LRC_5d_2_0.2]_cd_1h_60m_Nov2013_Jul2020_comm_0.1_1rYfzv.csv"",""quickName"":""rx_bb_bout_b60_[BB_LRC_5d_2_0.2]_cd_1h"",""asset"":""XBT""}}},""daterange"":{""name"":""Nov2013_Jul2020"",""from"":""2013-11-01T00:00:00Z"",""to"":""2020-07-01T00:00:00Z""},""dataRangeWithHistory"":{""name"":""Nov2013_Jul2020"",""from"":""2013-10-27T00:00:00.000Z"",""to"":""2020-07-01T00:00:00Z""},""rawStratParams"":""batchSize = 60\ncandleSize = 60\nbb_thr = 0.2\nbb_stddev = 2\nbb_period = \""5d\""\ncooldown_period = \""1h\""\nbb_xma = \""LRC\""""}",rx_bb_bout_b60_[BB_LRC_5d_2_0.2]_cd_1h,0.1,0,0,0,0,0
Nov2013_Jul2020,kraken,USD,ETH,rx_bb_bout,5405,18579,200,-87 %,43 %,30.1,-8.4,sell,2020-06-25T03:03:00.000Z,60,120,"{""strategyName"":""rx_bb_bout"",""input"":{""data"":{""candleProps"":[""close"",""start""],""indicatorResults"":true,""report"":true,""roundtrips"":true,""trades"":true,""stratCandles"":true,""stratUpdates"":false,""stratCandleProps"":[""open""]},""gekkoConfig"":{""rx_bb_bout"":{""batchSize"":60,""candleSize"":60,""bb_thr"":0.2,""bb_stddev"":2,""bb_period"":""5d"",""cooldown_period"":""1h"",""bb_xma"":""LRC""},""tradingAdvisor"":{""enabled"":true,""method"":""rx_bb_bout"",""candleSize"":60,""historySize"":120},""backtest"":{""daterange"":{""name"":""Nov2013_Jul2020"",""from"":""2015-08-07T14:03:00.000Z"",""to"":""2020-07-01T00:00:00Z""}},""paperTrader"":{""enabled"":true,""feeMaker"":0.1,""feeTaker"":0.1,""feeUsing"":""maker"",""reportRoundtrips"":true,""simulationBalance"":{""asset"":0,""currency"":1000},""slippage"":0},""performanceAnalyzer"":{""riskFreeReturn"":0,""enabled"":true},""valid"":true,""watch"":{""exchange"":""kraken"",""currency"":""USD"",""asset"":""ETH""},""bt"":{""fileName"":""./results/rx_bb_bout_b60_[BB_LRC_5d_2_0.2]_cd_1h_60m_Nov2013_Jul2020_comm_0.1_1rYfzv.csv"",""quickName"":""rx_bb_bout_b60_[BB_LRC_5d_2_0.2]_cd_1h"",""asset"":""ETH""}}},""daterange"":{""name"":""Nov2013_Jul2020"",""from"":""2015-08-12T14:03:00.000Z"",""to"":""2020-07-01T00:00:00Z""},""dataRangeWithHistory"":{""name"":""Nov2013_Jul2020"",""from"":""2015-08-07T14:03:00.000Z"",""to"":""2020-07-01T00:00:00Z""},""rawStratParams"":""batchSize = 60\ncandleSize = 60\nbb_thr = 0.2\nbb_stddev = 2\nbb_period = \""5d\""\ncooldown_period = \""1h\""\nbb_xma = \""LRC\""""}",rx_bb_bout_b60_[BB_LRC_5d_2_0.2]_cd_1h,0.1,0,0,0,0,0
